"Photon energy, eV","n","k"
1.8579104005107703,2.484863,0.253996
1.8623380189870666,2.485059,0.25644
1.8667869623993747,2.485214,0.258923
1.8712573851720204,2.485323,0.261445
1.8757494432239565,2.485387,0.264002
1.8802631200463384,2.485404,0.266592
1.8847989216428918,2.485372,0.269214
1.8893566597927174,2.48529,0.271865
1.8939368469787483,2.485157,0.274543
1.8985392947510753,2.484971,0.277246
1.9031641657910952,2.484732,0.279972
1.9078119825189532,2.484438,0.282719
1.912482556175237,2.484089,0.285484
1.9171764189447538,2.483684,0.288265
1.921893194269082,2.483222,0.291059
1.926633601186026,2.482701,0.293865
1.9313976341648464,2.482123,0.29668
1.9361852888463076,2.481486,0.299501
1.940996920635204,2.480789,0.302327
1.9458327131471718,2.480033,0.305154
1.9506928518764903,2.479217,0.307981
1.9555775149666852,2.478341,0.310805
1.9604867056024453,2.477404,0.313623
1.965420792812108,2.476408,0.316433
1.9703799727207376,2.475352,0.319232
1.9753644309268406,2.474236,0.322018
1.9803741745596233,2.473061,0.324789
1.9854093901536087,2.471827,0.327542
1.9904706687193945,2.470535,0.330274
1.9955580139564613,2.469184,0.332983
2.0006714275869357,2.467777,0.335666
2.0058113149281738,2.466314,0.338322
2.010977878833973,2.464796,0.340947
2.0161711275198453,2.463223,0.343539
2.0213916670250023,2.461598,0.346097
2.026639315464371,2.459921,0.348616
2.0319142812123143,2.458194,0.351096
2.03721698232281,2.456419,0.353534
2.042547638106214,2.454597,0.355927
2.0479064701911804,2.452729,0.358275
2.0532934917277634,2.450817,0.360573
2.058709141092627,2.448865,0.362821
2.064153434019559,2.446873,0.365017
2.0696270198369575,2.444843,0.367159
2.075129711823269,2.442779,0.369244
2.080661742758488,2.440682,0.371271
2.086223776179093,2.438554,0.37324
2.0918156297354615,2.436399,0.375147
2.0974375367910345,2.434219,0.376992
2.1030901790708714,2.432016,0.378774
2.1087733716858095,2.429793,0.38049
2.1144873629759755,2.427554,0.382141
2.1202326251526356,2.4253,0.383725
2.1260094156110054,2.423036,0.385242
2.1318179982444563,2.420763,0.38669
2.13765817919629,2.418486,0.38807
2.143530898880134,2.416207,0.38938
2.1494362063583807,2.413929,0.390621
2.1553741375587183,2.411656,0.391792
2.1613449673411065,2.40939,0.392893
2.167348973661275,2.407135,0.393925
2.1733871233872133,2.404895,0.394888
2.179458543803221,2.402672,0.395782
2.1855646895153993,2.40047,0.396608
2.1917049060813376,2.398291,0.397366
2.1978799625748273,2.39614,0.398058
2.204090148514299,2.394019,0.398684
2.210335291656107,2.391931,0.399247
2.216616405268989,2.38988,0.399746
2.222933322702646,2.387868,0.400183
2.2292865874599084,2.3859,0.400561
2.235676276293844,2.383976,0.400881
2.2421029466149234,2.382102,0.401145
2.2485666675613665,2.380278,0.401354
2.2550680188628216,2.378509,0.401511
2.2616070701756987,2.376796,0.401619
2.2681844117908136,2.375143,0.40168
2.2748001222328873,2.373551,0.401695
2.2814550503937268,2.372024,0.401669
2.288148768974256,2.370563,0.401604
2.29488214481977,2.36917,0.401502
2.301655527116166,2.367848,0.401366
2.308468749084519,2.366598,0.4012
2.3153229501552977,2.365423,0.401007
2.322217979155149,2.364323,0.40079
2.3291541975934686,2.363301,0.400551
2.336132244170093,2.362358,0.400296
2.34315222824918,2.361494,0.400026
2.3502148007874326,2.360712,0.399746
2.3573200771069693,2.360013,0.399459
2.3644687162471305,2.359396,0.399168
2.3716608487016324,2.358863,0.398878
2.3788971464755067,2.358414,0.398591
2.386177737483819,2.358051,0.398312
2.3935030296520283,2.357772,0.398043
2.400874003124859,2.357579,0.39779
2.4082902304266014,2.357472,0.397555
2.415752703821918,2.35745,0.397342
2.4232615683079852,2.357512,0.397155
2.4308174055654277,2.35766,0.396997
2.43842065294447,2.357892,0.396873
2.446071762893011,2.358208,0.396786
2.4537710333768783,2.358607,0.396739
2.4615192284367833,2.359088,0.396737
2.469316506040803,2.359651,0.396782
2.4771634924334465,2.360294,0.396879
2.48506066448149,2.361017,0.39703
2.493008500158047,2.361817,0.397241
2.5010073372191246,2.362694,0.397513
2.5090578255642497,2.363646,0.397851
2.5171604619944734,2.364672,0.398258
2.5253154462313927,2.36577,0.398738
2.533523913636017,2.366938,0.399293
2.541785923060014,2.368175,0.399928
2.550101989591561,2.369478,0.400646
2.558472972834347,2.370846,0.401449
2.5668989349439246,2.372276,0.402342
2.575381066629391,2.373767,0.403328
2.583919112856523,2.375316,0.40441
2.5925142950985265,2.37692,0.405591
2.6011668449826053,2.378578,0.406874
2.6098776793897915,2.380287,0.408263
2.618646885904815,2.382044,0.409762
2.6274757325452303,2.383846,0.411372
2.636364134638335,2.385691,0.413099
2.6453128830720156,2.387576,0.414944
2.6543229354582696,2.389497,0.416911
2.6633942258772785,2.391452,0.419003
2.672528262149495,2.393437,0.421225
2.681724978248052,2.395449,0.423578
2.690985751646563,2.397485,0.426066
2.700310524636448,2.399539,0.428693
2.7097003241962296,2.401611,0.431462
2.71915565995603,2.403693,0.434377
2.7286772084237594,2.405784,0.43744
2.738265861066958,2.407877,0.440655
2.7479219582633325,2.40997,0.444026
2.7576469562629993,2.412056,0.447556
2.767440841501358,2.414132,0.451248
2.7773047342410004,2.416191,0.455107
2.78723919355542,2.418229,0.459134
2.797245364384003,2.420238,0.463335
2.807323250493196,2.422214,0.467712
2.8174744067319146,2.42415,0.472269
2.8276992416500355,2.426039,0.477009
2.837998761707908,2.427873,0.481936
2.8483737816379437,2.429646,0.487052
2.858824732553613,2.431349,0.492362
2.8693528694294095,2.432974,0.497867
2.879958622378292,2.434511,0.503572
2.8906434863828023,2.435952,0.509478
2.901407922144935,2.437287,0.515589
2.9122528355418824,2.438505,0.521906
2.923179118682626,2.439595,0.528432
2.9341881282673086,2.440545,0.535168
2.9452799467823545,2.441343,0.542116
2.9564561535852927,2.441976,0.549276
2.9677177154065535,2.442431,0.55665
2.9790656281153907,2.442694,0.564235
2.990500427065356,2.442749,0.572033
3.0020235718953816,2.44258,0.58004
3.0136354165051724,2.442172,0.588255
3.0253381184450077,2.441508,0.596673
3.0371320637575057,2.440569,0.605292
3.049018316227324,2.439338,0.614104
3.0609977521955,2.437796,0.623103
3.073071913531617,2.435922,0.63228
3.085241943581329,2.433697,0.641626
3.097508516632803,2.431102,0.651129
3.109873020058774,2.428113,0.660776
3.1223368671949476,2.424712,0.670551
3.1349010223477647,2.420877,0.680437
3.1475669490265608,2.416587,0.690414
3.1603351396246846,2.411821,0.70046
3.1732078446946765,2.40656,0.71055
3.1861858450870195,2.400784,0.720658
3.1992701821231733,2.394474,0.730753
3.2124629338617474,2.387614,0.740803
3.2257644294356544,2.380188,0.750771
3.239177059790535,2.372183,0.760621
3.2527011654030913,2.363589,0.770311
3.2663392002115557,2.354396,0.779796
3.2800918202384066,2.3446,0.789031
3.293960729452848,2.3342,0.797967
3.3079477003410873,2.323199,0.806553
3.3220536771966924,2.311604,0.814735
3.3362807598800566,2.299428,0.82246
3.3506299352064084,2.286687,0.829672
3.365103082985232,2.273406,0.836315
3.3797020839831777,2.259614,0.842334
3.3944280293271554,2.245347,0.847674
3.4092831444747764,2.230647,0.852282
3.424268852719013,2.215562,0.856105
3.4393865975209557,2.200149,0.859098
3.454638709172668,2.184467,0.861216
3.4700264043382014,2.168585,0.86242
3.4855517929500945,2.152577,0.862678
3.5012170281092656,2.136519,0.861963
3.5170231000050585,2.120497,0.860258
3.5329731446603136,2.104595,0.857552
3.5490678987153506,2.088903,0.853845
3.5653106015114147,2.073511,0.849143
3.5817020194041818,2.058512,0.843467
3.5982451753356894,2.043994,0.836844
3.6149418488132317,2.030045,0.829312
3.6317938782079926,2.016751,0.820922
3.648804096968297,2.00419,0.81173
3.6659740709100843,1.992435,0.801804
3.6833060721474244,1.981552,0.791219
3.7008030678310746,1.971599,0.780059
3.718467090684753,1.96262,0.768411
3.7363002060693655,1.954655,0.756369
3.7543055357563775,1.947729,0.744029
3.7724848977328342,1.941856,0.731488
3.7908408158410003,1.937041,0.718846
3.8093766003238745,1.933274,0.706198
3.8280941750962367,1.93054,0.693637
3.846996597729088,1.928809,0.681251
3.866086620044292,1.928045,0.669125
3.885366683483562,1.928204,0.657335
3.9048403779102645,1.929235,0.645949
3.924509504573197,1.931082,0.635029
3.9443785511283287,1.933684,0.624628
3.9644486542946717,1.93698,0.614791
3.984724815035524,1.940905,0.605554
4.005208670416637,1.945394,0.596945
4.025904604567519,1.950383,0.588987
4.046815135716555,1.955809,0.581694
4.067944006057905,1.961613,0.575073
4.0892942621147474,1.967736,0.569127
4.1108698105838535,1.974124,0.563854
4.132674236379299,1.980725,0.559247
